source,track_uri,track_name,artist_name,artist_popularity,artist_genres,album,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
playlist,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,Pasoori,Shae Gill,53,['pakistani pop'],Pasoori,64,0.714,0.596,11,-6.206,0,0.043,0.0657,0,0.0625,0.669,91.991,audio_features,7lvDsmTRXFE3dK4OjvRiWB,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,https://api.spotify.com/v1/tracks/7lvDsmTRXFE3dK4OjvRiWB,https://api.spotify.com/v1/audio-analysis/7lvDsmTRXFE3dK4OjvRiWB,224147,4
playlist,spotify:track:36N5awamOX6XX5pQn3aFXZ,"Soni Soni (From ""Ishq Vishk Rebound"")",Darshan Raval,75,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']","Soni Soni (From ""Ishq Vishk Rebound"")",66,0.803,0.694,8,-7.83,0,0.0527,0.551,0.000626,0.128,0.484,108.035,audio_features,36N5awamOX6XX5pQn3aFXZ,spotify:track:36N5awamOX6XX5pQn3aFXZ,https://api.spotify.com/v1/tracks/36N5awamOX6XX5pQn3aFXZ,https://api.spotify.com/v1/audio-analysis/36N5awamOX6XX5pQn3aFXZ,176875,4
playlist,spotify:track:00RBUC7CPnPntU3Ps320uU,"Sahiba (From ""Phillauri"")",Shashwat Sachdev,49,"['desi pop', 'modern bollywood']","Sahiba (From ""Phillauri"")",47,0.653,0.563,4,-5.803,1,0.053,0.449,0,0.191,0.563,160.905,audio_features,00RBUC7CPnPntU3Ps320uU,spotify:track:00RBUC7CPnPntU3Ps320uU,https://api.spotify.com/v1/tracks/00RBUC7CPnPntU3Ps320uU,https://api.spotify.com/v1/audio-analysis/00RBUC7CPnPntU3Ps320uU,329375,4
playlist,spotify:track:4137w3YEeQSgz52qxyjxHR,Kaun Mera,Papon,60,"['filmi', 'indian folk', 'modern bollywood']",Special 26,46,0.63,0.376,2,-9.814,1,0.0252,0.416,0.000179,0.0954,0.347,100.969,audio_features,4137w3YEeQSgz52qxyjxHR,spotify:track:4137w3YEeQSgz52qxyjxHR,https://api.spotify.com/v1/tracks/4137w3YEeQSgz52qxyjxHR,https://api.spotify.com/v1/audio-analysis/4137w3YEeQSgz52qxyjxHR,172942,1
playlist,spotify:track:1418IuVKQPTYqt7QNJ9RXN,Maan Meri Jaan,King,68,"['desi pop', 'hindi hip hop']",Champagne Talk,70,0.698,0.505,6,-8.242,0,0.0356,0.354,0,0.0995,0.396,95.868,audio_features,1418IuVKQPTYqt7QNJ9RXN,spotify:track:1418IuVKQPTYqt7QNJ9RXN,https://api.spotify.com/v1/tracks/1418IuVKQPTYqt7QNJ9RXN,https://api.spotify.com/v1/audio-analysis/1418IuVKQPTYqt7QNJ9RXN,194654,4
playlist,spotify:track:73y649QhnXdcm6fRdvfraO,Abhi Mujh Mein Kahin,Ajay-Atul,63,['filmi'],Agneepath (Original Motion Picture Soundtrack),59,0.334,0.387,2,-9.483,1,0.0332,0.755,3.94E-05,0.113,0.42,129.959,audio_features,73y649QhnXdcm6fRdvfraO,spotify:track:73y649QhnXdcm6fRdvfraO,https://api.spotify.com/v1/tracks/73y649QhnXdcm6fRdvfraO,https://api.spotify.com/v1/audio-analysis/73y649QhnXdcm6fRdvfraO,364787,1
playlist,spotify:track:1CapGmE3jqZpEATdujksnX,Heer,A.R. Rahman,77,['filmi'],Jab Tak Hai Jaan,52,0.33,0.572,4,-9.562,0,0.0548,0.242,1.80E-06,0.155,0.369,78.267,audio_features,1CapGmE3jqZpEATdujksnX,spotify:track:1CapGmE3jqZpEATdujksnX,https://api.spotify.com/v1/tracks/1CapGmE3jqZpEATdujksnX,https://api.spotify.com/v1/audio-analysis/1CapGmE3jqZpEATdujksnX,314175,4
playlist,spotify:track:0rk2X5TAhraBC5aCIXK2Rq,Samjhawan,Jawad Ahmad,56,"['classic pakistani pop', 'modern bollywood']",Samjhawan,61,0.651,0.482,4,-8.666,1,0.0281,0.293,0,0.0811,0.517,106.993,audio_features,0rk2X5TAhraBC5aCIXK2Rq,spotify:track:0rk2X5TAhraBC5aCIXK2Rq,https://api.spotify.com/v1/tracks/0rk2X5TAhraBC5aCIXK2Rq,https://api.spotify.com/v1/audio-analysis/0rk2X5TAhraBC5aCIXK2Rq,269185,4
playlist,spotify:track:3Uv8BQFN3bQfhkregyMbnx,My Dil Goes Mmmm,Vishal-Shekhar,73,"['filmi', 'modern bollywood']",Salaam Namaste,60,0.693,0.797,6,-7.392,0,0.0704,0.343,0.00125,0.0673,0.706,90.997,audio_features,3Uv8BQFN3bQfhkregyMbnx,spotify:track:3Uv8BQFN3bQfhkregyMbnx,https://api.spotify.com/v1/tracks/3Uv8BQFN3bQfhkregyMbnx,https://api.spotify.com/v1/audio-analysis/3Uv8BQFN3bQfhkregyMbnx,452833,4
playlist,spotify:track:4NmWv6PEGEAmorN5UN9fRo,Ajj Din Chadheya,Rahat Fateh Ali Khan,71,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",Love Aaj Kal (Original Motion Picture Soundtrack),62,0.53,0.701,9,-4.54,1,0.0823,0.536,8.09E-06,0.118,0.818,171.856,audio_features,4NmWv6PEGEAmorN5UN9fRo,spotify:track:4NmWv6PEGEAmorN5UN9fRo,https://api.spotify.com/v1/tracks/4NmWv6PEGEAmorN5UN9fRo,https://api.spotify.com/v1/audio-analysis/4NmWv6PEGEAmorN5UN9fRo,315013,4
playlist,spotify:track:5zjFsuLrTM5sp6coribhCa,Taal Se Taal - Western Version,Sukhwinder Singh,67,"['filmi', 'modern bollywood']",Taal (Original Motion Picture Soundtrack),59,0.771,0.72,7,-11.742,1,0.0867,0.203,0.0011,0.335,0.492,94.968,audio_features,5zjFsuLrTM5sp6coribhCa,spotify:track:5zjFsuLrTM5sp6coribhCa,https://api.spotify.com/v1/tracks/5zjFsuLrTM5sp6coribhCa,https://api.spotify.com/v1/audio-analysis/5zjFsuLrTM5sp6coribhCa,154200,4
playlist,spotify:track:5a2Hoi1wuhCA6Ob7pbOlpW,Sun Saathiya,Divya Kumar,61,"['filmi', 'indian folk', 'modern bollywood']",ABCD 2 (Original Motion Picture Soundtrack),64,0.469,0.667,9,-7.795,0,0.0369,0.618,0.000141,0.141,0.266,143.978,audio_features,5a2Hoi1wuhCA6Ob7pbOlpW,spotify:track:5a2Hoi1wuhCA6Ob7pbOlpW,https://api.spotify.com/v1/tracks/5a2Hoi1wuhCA6Ob7pbOlpW,https://api.spotify.com/v1/audio-analysis/5a2Hoi1wuhCA6Ob7pbOlpW,218724,4
playlist,spotify:track:0UZLaEOSIc5kg0cc7eszqC,Manjha,Vishal Mishra,75,"['desi pop', 'filmi', 'modern bollywood']",Manjha,71,0.524,0.515,11,-7.478,0,0.0427,0.674,0,0.104,0.368,169.882,audio_features,0UZLaEOSIc5kg0cc7eszqC,spotify:track:0UZLaEOSIc5kg0cc7eszqC,https://api.spotify.com/v1/tracks/0UZLaEOSIc5kg0cc7eszqC,https://api.spotify.com/v1/audio-analysis/0UZLaEOSIc5kg0cc7eszqC,191647,4
playlist,spotify:track:7a77VY7mjvK6EiaBeOosmk,Ok Jaanu Title Track,A.R. Rahman,77,['filmi'],OK Jaanu (Original Motion Picture Soundtrack),43,0.598,0.887,9,-6.99,1,0.0802,0.0284,5.84E-06,0.166,0.704,159.975,audio_features,7a77VY7mjvK6EiaBeOosmk,spotify:track:7a77VY7mjvK6EiaBeOosmk,https://api.spotify.com/v1/tracks/7a77VY7mjvK6EiaBeOosmk,https://api.spotify.com/v1/audio-analysis/7a77VY7mjvK6EiaBeOosmk,206250,4
playlist,spotify:track:1sL8hnnZaB2Xzm1J66y4Tt,O Saiyyan,Ajay-Atul,63,['filmi'],Agneepath (Original Motion Picture Soundtrack),47,0.315,0.461,6,-8.907,1,0.0327,0.608,0,0.107,0.274,165.657,audio_features,1sL8hnnZaB2Xzm1J66y4Tt,spotify:track:1sL8hnnZaB2Xzm1J66y4Tt,https://api.spotify.com/v1/tracks/1sL8hnnZaB2Xzm1J66y4Tt,https://api.spotify.com/v1/audio-analysis/1sL8hnnZaB2Xzm1J66y4Tt,278493,3
playlist,spotify:track:31phvnfUfwzi0nf3dO814j,Vele,Vishal-Shekhar,73,"['filmi', 'modern bollywood']",Student of the Year (Original Motion Picture Soundtrack),57,0.833,0.754,2,-7.555,1,0.0513,0.0166,0,0.246,0.65,108.001,audio_features,31phvnfUfwzi0nf3dO814j,spotify:track:31phvnfUfwzi0nf3dO814j,https://api.spotify.com/v1/tracks/31phvnfUfwzi0nf3dO814j,https://api.spotify.com/v1/audio-analysis/31phvnfUfwzi0nf3dO814j,230547,4
playlist,spotify:track:6ZoCBDOB308GqUdt2AJrV2,Dildaara (Stand By Me),Shafqat Amanat Ali,63,"['classic pakistani pop', 'filmi', 'modern bollywood', 'sufi']",Ra-One,61,0.622,0.779,9,-5.799,1,0.037,0.102,0.000934,0.145,0.761,100.013,audio_features,6ZoCBDOB308GqUdt2AJrV2,spotify:track:6ZoCBDOB308GqUdt2AJrV2,https://api.spotify.com/v1/tracks/6ZoCBDOB308GqUdt2AJrV2,https://api.spotify.com/v1/audio-analysis/6ZoCBDOB308GqUdt2AJrV2,249661,4
playlist,spotify:track:3WVHfTd7xz9VPYJQFpOp8j,Main Agar Kahoon,Sonu Nigam,74,"['filmi', 'modern bollywood']",Soulful Sonu Nigam Specials,56,0.533,0.436,5,-7.521,0,0.0276,0.234,3.17E-06,0.46,0.371,146.868,audio_features,3WVHfTd7xz9VPYJQFpOp8j,spotify:track:3WVHfTd7xz9VPYJQFpOp8j,https://api.spotify.com/v1/tracks/3WVHfTd7xz9VPYJQFpOp8j,https://api.spotify.com/v1/audio-analysis/3WVHfTd7xz9VPYJQFpOp8j,308158,3
playlist,spotify:track:5ckJAMv3Ixm6orTgfkmtbf,Shubhaarambh,Amit Trivedi,66,"['filmi', 'modern bollywood']",Celebrate Kai Po Che (Original Motion Picture Soundtrack),49,0.484,0.545,10,-6.607,1,0.0485,0.2,0,0.188,0.575,114.989,audio_features,5ckJAMv3Ixm6orTgfkmtbf,spotify:track:5ckJAMv3Ixm6orTgfkmtbf,https://api.spotify.com/v1/tracks/5ckJAMv3Ixm6orTgfkmtbf,https://api.spotify.com/v1/audio-analysis/5ckJAMv3Ixm6orTgfkmtbf,232533,4
playlist,spotify:track:25MPTnqXQB1H6OkwSYUXWx,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,50,['desi pop'],"Malang (Title Track) [From ""Malang - Unleash The Madness""]",57,0.384,0.728,7,-6.503,0,0.0623,0.329,1.85E-05,0.329,0.311,156.396,audio_features,25MPTnqXQB1H6OkwSYUXWx,spotify:track:25MPTnqXQB1H6OkwSYUXWx,https://api.spotify.com/v1/tracks/25MPTnqXQB1H6OkwSYUXWx,https://api.spotify.com/v1/audio-analysis/25MPTnqXQB1H6OkwSYUXWx,287374,4
playlist,spotify:track:1opxtm6zIv7IF19S0eCtvV,Thug Le,Salim–Sulaiman,66,"['filmi', 'indian folk', 'modern bollywood']",Ladies Vs Ricky Bahl,54,0.768,0.788,1,-5.514,1,0.0687,0.0992,2.94E-05,0.103,0.931,112.988,audio_features,1opxtm6zIv7IF19S0eCtvV,spotify:track:1opxtm6zIv7IF19S0eCtvV,https://api.spotify.com/v1/tracks/1opxtm6zIv7IF19S0eCtvV,https://api.spotify.com/v1/audio-analysis/1opxtm6zIv7IF19S0eCtvV,218932,4
playlist,spotify:track:2oaKoKA8bvgWfBi9M8wEVJ,Abhi Na Jao Chhod Kar,Asha Bhosle,68,"['chutney', 'classic bollywood', 'filmi']",Hum Dono (Original Motion Picture Soundtrack),42,0.569,0.31,3,-13.287,1,0.0371,0.79,0,0.341,0.587,97.244,audio_features,2oaKoKA8bvgWfBi9M8wEVJ,spotify:track:2oaKoKA8bvgWfBi9M8wEVJ,https://api.spotify.com/v1/tracks/2oaKoKA8bvgWfBi9M8wEVJ,https://api.spotify.com/v1/audio-analysis/2oaKoKA8bvgWfBi9M8wEVJ,258387,3
playlist,spotify:track:5OMUXgfXsSukZ0zxelpC3b,Raanjhanaa,A.R. Rahman,77,['filmi'],Raanjhanaa (Original Motion Picture Soundtrack),61,0.673,0.714,9,-8.042,1,0.039,0.111,0,0.0858,0.78,112.941,audio_features,5OMUXgfXsSukZ0zxelpC3b,spotify:track:5OMUXgfXsSukZ0zxelpC3b,https://api.spotify.com/v1/tracks/5OMUXgfXsSukZ0zxelpC3b,https://api.spotify.com/v1/audio-analysis/5OMUXgfXsSukZ0zxelpC3b,254653,4
playlist,spotify:track:2xLaYf6XYIFz3tuUJjELAs,Toota Jo Kabhi Tara,Sumedha Karmahe,46,[],A Flying Jatt (Original Motion Picture Soundtrack),59,0.46,0.674,9,-6.285,0,0.0356,0.422,3.02E-05,0.121,0.22,139.971,audio_features,2xLaYf6XYIFz3tuUJjELAs,spotify:track:2xLaYf6XYIFz3tuUJjELAs,https://api.spotify.com/v1/tracks/2xLaYf6XYIFz3tuUJjELAs,https://api.spotify.com/v1/audio-analysis/2xLaYf6XYIFz3tuUJjELAs,305015,4
playlist,spotify:track:5czJMpadRTKwheBXCfiJkm,Sau Aasmaan,Armaan Malik,70,"['filmi', 'modern bollywood']",Baar Baar Dekho (Original Motion Picture Soundtrack),58,0.63,0.729,6,-4.93,1,0.0287,0.122,7.84E-06,0.0786,0.44,127.918,audio_features,5czJMpadRTKwheBXCfiJkm,spotify:track:5czJMpadRTKwheBXCfiJkm,https://api.spotify.com/v1/tracks/5czJMpadRTKwheBXCfiJkm,https://api.spotify.com/v1/audio-analysis/5czJMpadRTKwheBXCfiJkm,234737,4
playlist,spotify:track:1a8w8nlIyIhE2W1HIayKnl,"Ghodey Pe Sawaar (From ""Qala"")",Amit Trivedi,66,"['filmi', 'modern bollywood']","Ghodey Pe Sawaar (From ""Qala"")",57,0.777,0.481,3,-6.127,1,0.0274,0.794,4.23E-05,0.265,0.814,102.003,audio_features,1a8w8nlIyIhE2W1HIayKnl,spotify:track:1a8w8nlIyIhE2W1HIayKnl,https://api.spotify.com/v1/tracks/1a8w8nlIyIhE2W1HIayKnl,https://api.spotify.com/v1/audio-analysis/1a8w8nlIyIhE2W1HIayKnl,193832,4
playlist,spotify:track:4AoQVhME8Ko6LNm4lV2wwQ,Hookah Bar,Himesh Reshammiya,64,"['filmi', 'modern bollywood']",Khiladi 786,63,0.73,0.656,11,-5.07,1,0.0294,0.00797,0.00271,0.108,0.743,131.04,audio_features,4AoQVhME8Ko6LNm4lV2wwQ,spotify:track:4AoQVhME8Ko6LNm4lV2wwQ,https://api.spotify.com/v1/tracks/4AoQVhME8Ko6LNm4lV2wwQ,https://api.spotify.com/v1/audio-analysis/4AoQVhME8Ko6LNm4lV2wwQ,254351,4
playlist,spotify:track:3F2BSn4ayglzMwquBRHZq6,Rangi Saari,Kavita Seth,61,"['filmi', 'hindi indie', 'modern bollywood', 'sufi']",Rangi Saari,59,0.613,0.685,10,-7.993,1,0.0419,0.212,0.0615,0.0926,0.268,139.985,audio_features,3F2BSn4ayglzMwquBRHZq6,spotify:track:3F2BSn4ayglzMwquBRHZq6,https://api.spotify.com/v1/tracks/3F2BSn4ayglzMwquBRHZq6,https://api.spotify.com/v1/audio-analysis/3F2BSn4ayglzMwquBRHZq6,214000,4
playlist,spotify:track:0gPgdRfB4jdGrlyXS0Vx78,Khuda Jaane,Vishal-Shekhar,73,"['filmi', 'modern bollywood']",Bachna Ae Haseeno,67,0.404,0.634,8,-5.979,1,0.0398,0.411,0.000526,0.106,0.702,78.508,audio_features,0gPgdRfB4jdGrlyXS0Vx78,spotify:track:0gPgdRfB4jdGrlyXS0Vx78,https://api.spotify.com/v1/tracks/0gPgdRfB4jdGrlyXS0Vx78,https://api.spotify.com/v1/audio-analysis/0gPgdRfB4jdGrlyXS0Vx78,333182,4
playlist,spotify:track:1wnozUBSe7OMpmZiTPJC5j,Tum Tak,A.R. Rahman,77,['filmi'],Raanjhanaa (Original Motion Picture Soundtrack),60,0.72,0.621,2,-9.773,1,0.0491,0.676,0,0.0679,0.566,114.987,audio_features,1wnozUBSe7OMpmZiTPJC5j,spotify:track:1wnozUBSe7OMpmZiTPJC5j,https://api.spotify.com/v1/tracks/1wnozUBSe7OMpmZiTPJC5j,https://api.spotify.com/v1/audio-analysis/1wnozUBSe7OMpmZiTPJC5j,304467,4
playlist,spotify:track:5cjVsWqIkBQC7acTRhL0RO,Kamariya,Aastha Gill,60,"['desi pop', 'filmi', 'modern bollywood']",Stree,61,0.825,0.666,4,-4.847,0,0.0554,0.143,2.81E-06,0.237,0.763,96.987,audio_features,5cjVsWqIkBQC7acTRhL0RO,spotify:track:5cjVsWqIkBQC7acTRhL0RO,https://api.spotify.com/v1/tracks/5cjVsWqIkBQC7acTRhL0RO,https://api.spotify.com/v1/audio-analysis/5cjVsWqIkBQC7acTRhL0RO,187983,4
playlist,spotify:track:723xQva0yBF7M6K3nDAG8R,Sooraj Ki Baahon Mein,Dominique Cerejo,50,"['filmi', 'modern bollywood']",Zindagi Na Milegi Dobara,59,0.855,0.553,11,-6.52,1,0.0331,0.19,5.19E-06,0.0942,0.874,124.922,audio_features,723xQva0yBF7M6K3nDAG8R,spotify:track:723xQva0yBF7M6K3nDAG8R,https://api.spotify.com/v1/tracks/723xQva0yBF7M6K3nDAG8R,https://api.spotify.com/v1/audio-analysis/723xQva0yBF7M6K3nDAG8R,202919,4
playlist,spotify:track:6k3XXCE1ZzwevQlxf8dNaw,Love You Zindagi,Amit Trivedi,66,"['filmi', 'modern bollywood']",Dear Zindagi (Original Motion Picture Soundtrack),58,0.688,0.701,3,-7.505,1,0.0298,0.06,0.0301,0.271,0.385,110.019,audio_features,6k3XXCE1ZzwevQlxf8dNaw,spotify:track:6k3XXCE1ZzwevQlxf8dNaw,https://api.spotify.com/v1/tracks/6k3XXCE1ZzwevQlxf8dNaw,https://api.spotify.com/v1/audio-analysis/6k3XXCE1ZzwevQlxf8dNaw,232505,4
playlist,spotify:track:2Z6HgNji9cNlFLNORw6wDQ,"Channa Ve - From ""Bhoot - Part One: The Haunted Ship""",Mansheel Gujral,56,['modern bollywood'],"Channa Ve (From ""Bhoot - Part One: The Haunted Ship"" / Original Motion Picture Soundtrack)",64,0.676,0.696,9,-6.68,1,0.0452,0.666,0,0.0931,0.604,94.944,audio_features,2Z6HgNji9cNlFLNORw6wDQ,spotify:track:2Z6HgNji9cNlFLNORw6wDQ,https://api.spotify.com/v1/tracks/2Z6HgNji9cNlFLNORw6wDQ,https://api.spotify.com/v1/audio-analysis/2Z6HgNji9cNlFLNORw6wDQ,211579,4
playlist,spotify:track:5ZsAhuQ24mWHiduaxJqnhW,Udd Gaye,Ritviz,55,"['desi hip hop', 'desi pop', 'hindi indie', 'indian edm', 'indian indie']",Ved,55,0.595,0.817,11,-6.187,0,0.0474,0.000712,0.0386,0.142,0.483,144.961,audio_features,5ZsAhuQ24mWHiduaxJqnhW,spotify:track:5ZsAhuQ24mWHiduaxJqnhW,https://api.spotify.com/v1/tracks/5ZsAhuQ24mWHiduaxJqnhW,https://api.spotify.com/v1/audio-analysis/5ZsAhuQ24mWHiduaxJqnhW,180414,4
playlist,spotify:track:3zAXHUL5YcYOA41rruvjy4,Manchala,Vishal-Shekhar,73,"['filmi', 'modern bollywood']",Hasee Toh Phasee (Original Motion Picture Soundtrack),54,0.365,0.649,11,-5.295,0,0.0406,0.152,0,0.121,0.454,78.4,audio_features,3zAXHUL5YcYOA41rruvjy4,spotify:track:3zAXHUL5YcYOA41rruvjy4,https://api.spotify.com/v1/tracks/3zAXHUL5YcYOA41rruvjy4,https://api.spotify.com/v1/audio-analysis/3zAXHUL5YcYOA41rruvjy4,227507,4
playlist,spotify:track:4FeczSomVWVyU4FW7xDeAI,Tere Bina,A.R. Rahman,77,['filmi'],Guru (Original Motion Picture Soundtrack),62,0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,audio_features,4FeczSomVWVyU4FW7xDeAI,spotify:track:4FeczSomVWVyU4FW7xDeAI,https://api.spotify.com/v1/tracks/4FeczSomVWVyU4FW7xDeAI,https://api.spotify.com/v1/audio-analysis/4FeczSomVWVyU4FW7xDeAI,309640,4
playlist,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,Tujhe Bhula Diya,Mohit Chauhan,73,"['filmi', 'modern bollywood']",Anjaana Anjaani,62,0.644,0.423,11,-8.702,0,0.0324,0.464,0,0.11,0.509,131.903,audio_features,4r8JqkhpTb5tzSKKHnVJIJ,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,https://api.spotify.com/v1/tracks/4r8JqkhpTb5tzSKKHnVJIJ,https://api.spotify.com/v1/audio-analysis/4r8JqkhpTb5tzSKKHnVJIJ,279429,4
playlist,spotify:track:4j6c1euXhEl6y7HXObCV3s,"Kya Hua Tera Vada (From ""Hum Kisise Kum Naheen"")",Sushma Shrestha,47,"['classic bollywood', 'filmi']",Memoirically - Mohammed Rafi,41,0.41,0.583,5,-5.7,1,0.0304,0.209,3.54E-06,0.111,0.767,99.175,audio_features,4j6c1euXhEl6y7HXObCV3s,spotify:track:4j6c1euXhEl6y7HXObCV3s,https://api.spotify.com/v1/tracks/4j6c1euXhEl6y7HXObCV3s,https://api.spotify.com/v1/audio-analysis/4j6c1euXhEl6y7HXObCV3s,257985,4
playlist,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU,Senorita,Farhan Akhtar,54,"['filmi', 'modern bollywood']",Zindagi Na Milegi Dobara,56,0.701,0.681,9,-6.442,1,0.0466,0.134,0,0.064,0.81,122.539,audio_features,3TAhWtQnpoL5Vl9VQPl9fU,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU,https://api.spotify.com/v1/tracks/3TAhWtQnpoL5Vl9VQPl9fU,https://api.spotify.com/v1/audio-analysis/3TAhWtQnpoL5Vl9VQPl9fU,229576,4
playlist,spotify:track:1ocYa8PoVd5e2vPn0xHJcA,Saiyaara,Sohail Sen,58,"['filmi', 'modern bollywood']",Ek Tha Tiger,61,0.659,0.665,8,-8.181,0,0.0266,0.456,0.000486,0.0898,0.692,93.012,audio_features,1ocYa8PoVd5e2vPn0xHJcA,spotify:track:1ocYa8PoVd5e2vPn0xHJcA,https://api.spotify.com/v1/tracks/1ocYa8PoVd5e2vPn0xHJcA,https://api.spotify.com/v1/audio-analysis/1ocYa8PoVd5e2vPn0xHJcA,252160,4
playlist,spotify:track:7d3SxmpqeiRichMGa9UY8h,"Do Nishaniyan, Pt. 1",Sonu Nigam,74,"['filmi', 'modern bollywood']",Jhootha Hi Sahi (Original Motion Picture Soundtrack),4,0.325,0.405,7,-10.638,0,0.0367,0.0234,5.57E-06,0.117,0.126,121.891,audio_features,7d3SxmpqeiRichMGa9UY8h,spotify:track:7d3SxmpqeiRichMGa9UY8h,https://api.spotify.com/v1/tracks/7d3SxmpqeiRichMGa9UY8h,https://api.spotify.com/v1/audio-analysis/7d3SxmpqeiRichMGa9UY8h,295480,5
playlist,spotify:track:3tgdOveYac7YMEAQD9sGLf,Bulleya,Vishal-Shekhar,73,"['filmi', 'modern bollywood']",Sultan,60,0.675,0.579,4,-11.976,1,0.0308,0.369,3.38E-06,0.118,0.724,97.01,audio_features,3tgdOveYac7YMEAQD9sGLf,spotify:track:3tgdOveYac7YMEAQD9sGLf,https://api.spotify.com/v1/tracks/3tgdOveYac7YMEAQD9sGLf,https://api.spotify.com/v1/audio-analysis/3tgdOveYac7YMEAQD9sGLf,357068,4
playlist,spotify:track:3vqJY3pVELLIxqXXyI08yr,Roobaroo,A.R. Rahman,77,['filmi'],Rang De Basanti (Original Motion Picture Soundtrack),51,0.675,0.582,9,-8.891,1,0.0277,0.661,5.56E-06,0.0854,0.538,120.991,audio_features,3vqJY3pVELLIxqXXyI08yr,spotify:track:3vqJY3pVELLIxqXXyI08yr,https://api.spotify.com/v1/tracks/3vqJY3pVELLIxqXXyI08yr,https://api.spotify.com/v1/audio-analysis/3vqJY3pVELLIxqXXyI08yr,282973,4
playlist,spotify:track:5NbR7c5zrOZN3Dje3JVJEN,Hoshwalon Ko Khabar Kya,Jagjit Singh,60,"['classic bollywood', 'filmi', 'ghazal', 'hare krishna', 'sufi']",Sarfarosh (Original Motion Picture Soundtrack),57,0.527,0.447,6,-12.014,1,0.0311,0.243,0,0.255,0.536,94.051,audio_features,5NbR7c5zrOZN3Dje3JVJEN,spotify:track:5NbR7c5zrOZN3Dje3JVJEN,https://api.spotify.com/v1/tracks/5NbR7c5zrOZN3Dje3JVJEN,https://api.spotify.com/v1/audio-analysis/5NbR7c5zrOZN3Dje3JVJEN,307000,4
playlist,spotify:track:3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,82,['pop'],greedy,86,0.749,0.729,6,-3.19,0,0.0321,0.261,0,0.113,0.816,111.004,audio_features,3rUGC1vUpkDG9CZFHMur1t,spotify:track:3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/tracks/3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/audio-analysis/3rUGC1vUpkDG9CZFHMur1t,131872,1
playlist,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,81,"['brooklyn indie', 'pov: indie']",The Land Is Inhospitable and So Are We,85,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,audio_features,3vkCueOmm7xQDoJ17W1Pm3,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/tracks/3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/audio-analysis/3vkCueOmm7xQDoJ17W1Pm3,137773,4
playlist,spotify:track:65uoaqX5qcjXZRheAj1qQT,Dernière danse,Indila,69,['french pop'],Mini World,72,0.669,0.449,0,-7.658,0,0.049,0.184,0,0.0729,0.327,114.924,audio_features,65uoaqX5qcjXZRheAj1qQT,spotify:track:65uoaqX5qcjXZRheAj1qQT,https://api.spotify.com/v1/tracks/65uoaqX5qcjXZRheAj1qQT,https://api.spotify.com/v1/audio-analysis/65uoaqX5qcjXZRheAj1qQT,213493,4
playlist,spotify:track:3XyFQxpSlGowWpZkIn3ISA,One Two Three Four (Get On The Dance Floor),Vishal Dadlani,71,"['filmi', 'modern bollywood']",Chennai Express,58,0.721,0.867,6,-5.429,0,0.225,0.0885,0.000119,0.0372,0.87,170.091,audio_features,3XyFQxpSlGowWpZkIn3ISA,spotify:track:3XyFQxpSlGowWpZkIn3ISA,https://api.spotify.com/v1/tracks/3XyFQxpSlGowWpZkIn3ISA,https://api.spotify.com/v1/audio-analysis/3XyFQxpSlGowWpZkIn3ISA,228323,4
playlist,spotify:track:4Wh5WGtov1VJ6EJ8OQgNeS,Magic,TOMORROW X TOGETHER,77,"['k-pop', 'k-pop boy group']",The Chaos Chapter: FREEZE,55,0.654,0.88,8,-4.819,1,0.413,0.00303,0,0.32,0.51,108.236,audio_features,4Wh5WGtov1VJ6EJ8OQgNeS,spotify:track:4Wh5WGtov1VJ6EJ8OQgNeS,https://api.spotify.com/v1/tracks/4Wh5WGtov1VJ6EJ8OQgNeS,https://api.spotify.com/v1/audio-analysis/4Wh5WGtov1VJ6EJ8OQgNeS,159750,4
